301,17.38781,78.47613,Abids GPO,123
487,17.38903,78.4734,Annapurna Hotel,123
302,17.39499,78.47036,Nampally Public Garden,123
371,17.39643,78.47094,Public gardens,123
303,17.39992,78.47028,Assembly,123
304,17.40322,78.46536,Lakdikapool,123
342,17.40279,78.45826,ac guard,123
305,17.40333,78.45635,Mahavir Hospital JNTU,123
800,17.39876,78.44937,NMDC,123
761,17.39798,78.44341,SD Hospital,123
762,17.39473,78.43841,Mehdipatnam,123
1556,17.39566,78.4307,Rethibowli,123
763,17.39598,78.42742,Nanal nagar,123
764,17.39893,78.41554,Tolichowki,123
766,17.40284,78.41009,Brindavan Colony,123
767,17.4068,78.40265,Sheikpetnala,123
765,17.4131,78.3946,Darga,123
769,17.42285,78.38156,Khajaguda X road,123
1558,17.42843,78.37466,Hitech X Road,123
770,17.43523,78.3676,Telecom Nagar,123
771,17.43903,78.36302,Gachibowli X Road,123
912,17.44091,78.36,Indira Nagar,123
1557,17.44469,78.35262,IIIt,123
1255,17.43664,78.34735,infosys,123
1256,17.42547,78.34045,wipro circle,123
1259,17.42108,78.33763,capgemini,123
1262,17.41835,78.33965,continental hospital,123
1268,17.41868,78.34352,honeywell,123
1265,17.41995,78.34762,waverock,123

1266,17.4202,78.34743,Waverock,125
1268,17.41868,78.34352,honeywell,125
1269,17.42211,78.338,ICICI,125
1270,17.42606,78.34056,Wipro circle,125
1271,17.43681,78.34723,Infosys,125
911,17.44493,78.35318,iiit,125
913,17.44101,78.36046,indira nagar,125
915,17.43836,78.36443,gachibowli X road,125
916,17.43528,78.36809,telecom nagar,125
917,17.428,78.37538,nccb,125
918,17.42253,78.38252,khajaguda x road,125
919,17.41309,78.39499,darga,125
1067,17.40611,78.4039,sheikpetnala,125
920,17.40345,78.40937,brindavan colony,125
802,17.39863,78.41693,tolichowki,125
803,17.39633,78.42721,nanal nagar,125
804,17.39505,78.44017,mehdipatnam,125
816,17.39873,78.44518,sd hospital,125
817,17.39888,78.4497,nmdc,125
352,17.40287,78.4582,Mahavir Hospital,125
343,17.40593,78.46313,lakdikapool,125
345,17.40216,78.46871,assembly/air,125
501,17.39776,78.47527,nizam college,125
346,17.39334,78.47627,Abids Grammer School,125
347,17.38545,78.48142,central Bank,125
300,17.38299,78.48285,medical college,125
749,17.37774,78.48277,MGBS,125

1200,17.607,78.41631,Dundigal,128
1229,17.59132,78.41829,d pochampally,128
1231,17.57462,78.4235,gandimaisamma x road,128
1235,17.56,78.43104,bahadurpally x road,128
1076,17.54058,78.43393,suraram x road,128
1073,17.5267,78.44024,jeedimetla,128
